werkzeug - WARNING -  * Debugger is active!
werkzeug - INFO -  * Debugger PIN: 589-744-875
werkzeug - INFO - 127.0.0.1 -werkzeug - INFO -  * Restarting with stat
werkzeug - INFO -  * Restarting with stat
rkzeug - INFO - 127.0.0.1 - - [29/Jan/2020 14:23:01] "POST /home/buttonclick HTTP/1.1" 200 -
werkzeug - INFO -  * Detected change in '/home/necuser/Downloads/flask_pro1/blue/utility/utility.py', reloading
2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,929 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:21,930 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,770 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:22,772 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,629 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:35,630 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,942 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:36,944 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:32:37,754 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:37,754 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:37,754 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:37,754 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:37,754 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:37,754 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:37,754 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:37,754 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:32:37,754 - Sandbox - DEBUG - sandbox.log

